,cation_exchange_capacity,crop_name,humidity,nitrogen,phosphorus,potassium,rainfall,soil_moisture,soil_ph,temperature,test
1935,39,cotton,84.09229796,115.0,48.0,16.0,88.94245493,5.5,7.175934962,25.54359718,test 1
1936,7,cotton,79.47270984,113.0,38.0,25.0,90.42224164,5.5,7.388265888,22.00085141,test 1
1937,6,cotton,78.1258666,111.0,41.0,18.0,80.96157332,5.5,6.10539819,23.64328417,test 1
1938,44,cotton,78.02763149,111.0,53.0,19.0,84.63148859,5.5,6.419536555,23.96436009,test 1
1939,42,cotton,75.6350708,122.0,48.0,16.0,61.82980133,5.5,6.307585854,24.65425757,test 1
1940,43,cotton,84.87668973,108.0,46.0,17.0,65.0247867,5.5,6.93221485,24.3017998,test 1
1941,44,cotton,81.02453404,132.0,41.0,22.0,90.41694635,5.5,7.810865753,24.29144926,test 1
1942,42,cotton,84.61527627,103.0,42.0,17.0,81.05902285,5.5,6.527541661,24.29470232,test 1
1943,33,cotton,81.19666206,133.0,50.0,25.0,99.93100821,5.0,7.569454601,25.72180042,test 1
1944,32,cotton,76.30050373,127.0,37.0,18.0,91.9223468,5.5,7.041065585,24.87663664,test 1
1945,35,cotton,77.34264002,110.0,39.0,25.0,75.13617229,5.5,7.208795456,22.60612115,test 1
1946,31,cotton,75.68339729,131.0,38.0,19.0,90.4547185,6.5,6.814341946,23.86814008,test 1
1947,30,cotton,76.43836957,108.0,38.0,24.0,78.82199603,5.0,7.442217061,23.41022496,test 1
1948,25,cotton,81.31677618,122.0,40.0,17.0,80.03995829,4.0,6.854558957,24.96440768,test 1
1949,27,cotton,80.30351815,111.0,50.0,15.0,84.62419032,5.5,7.884550475,25.16820129,test 1
1950,28,cotton,77.07598065,140.0,40.0,17.0,77.55176318,5.5,6.006085786,22.72767171,test 1
1951,31,cotton,76.25674874,100.0,40.0,20.0,86.84998693,6.5,7.432043735,22.45145981,test 1
1952,32,cotton,75.53835214,123.0,50.0,16.0,70.65644296,4.0,6.498052108,23.04920461,test 1
1953,33,cotton,75.66653335,107.0,36.0,21.0,62.64174227,6.0,6.205263534,25.29250148,test 1
1954,36,cotton,82.33733678,118.0,50.0,19.0,66.48339303,5.0,6.360812227,22.95604064,test 1
1955,39,cotton,84.14668447,103.0,51.0,20.0,91.6389565,5.5,7.046607434,22.80213132,test 1
1956,7,cotton,75.98203329,133.0,57.0,19.0,84.12536744,5.5,7.947011366,23.54234715,test 1
1957,6,cotton,80.80343786,129.0,47.0,20.0,98.60457373,5.5,6.281913858,24.41212325,test 1
1958,44,cotton,75.37170612,116.0,52.0,19.0,67.08022574,5.5,6.114525877,22.94276687,test 1
1959,42,cotton,81.13668716,114.0,40.0,23.0,95.4262599,5.5,6.753978061,25.53676123,test 1
1960,43,cotton,81.79475917,131.0,60.0,17.0,83.46532547,5.5,7.425041316,25.32023717,test 1
1961,44,cotton,81.53480799,107.0,43.0,18.0,65.54475812,5.5,6.745104394,22.426733,test 1
1962,42,cotton,75.00539324,123.0,44.0,21.0,91.39578861,5.5,7.641116569,25.78544484,test 1
1963,33,cotton,77.90621048,112.0,49.0,25.0,66.19426787,5.5,6.470135478,25.68959532,test 1
1964,32,cotton,82.8597549,119.0,44.0,15.0,60.65381719,5.5,7.091992365,22.14593688,test 1
1965,35,cotton,82.50257909,130.0,59.0,19.0,93.51042684,5.0,6.520403794,25.07278712,test 1
1966,31,cotton,76.17851932,127.0,53.0,24.0,70.40557612,5.5,6.127939628,22.21506982,test 1
1967,30,cotton,76.59175937,134.0,52.0,18.0,76.13090645,5.5,7.994679507,23.9643129,test 1
1968,25,cotton,76.53237965,109.0,36.0,18.0,62.5138867,6.5,7.524707577,25.40059227,test 1
1969,27,cotton,83.03878838,100.0,48.0,17.0,66.26555904,5.0,7.827877818,23.7805123,test 1
1970,28,cotton,76.7433897,132.0,52.0,19.0,61.94626051,4.0,6.436691764,24.16402322,test 1
1971,31,cotton,77.91757121,102.0,37.0,25.0,72.82902109,5.5,5.907930899,25.31468463,test 1
1972,32,cotton,80.3509046,111.0,39.0,22.0,88.57395505,5.5,6.135025006,22.60361557,test 1
1973,33,cotton,78.71555832,117.0,51.0,15.0,99.75336197,6.5,6.044556594,22.9535715,test 1
1974,36,cotton,80.41198458,136.0,36.0,24.0,90.07326633,4.0,7.59781958,22.74446976,test 1
1975,39,cotton,83.91902605,134.0,56.0,18.0,70.97358303,6.0,6.691268104,23.80834611,test 1
1976,7,cotton,81.56641891,112.0,54.0,15.0,76.88582484,5.0,6.175492306,25.46228792,test 1
1977,6,cotton,81.97904282,105.0,56.0,15.0,74.14169043,5.5,7.272316209,25.96779712,test 1
1978,44,cotton,80.04662756,140.0,45.0,15.0,99.39557151,5.5,5.801047545,25.5308271,test 1
1979,42,cotton,81.69801729,126.0,46.0,25.0,60.79645852,5.5,6.757457943,24.43847399,test 1
1980,43,cotton,76.47039772,106.0,49.0,24.0,90.64770699,5.5,6.983395573,23.03887865,test 1
1981,44,cotton,76.72621429,121.0,53.0,19.0,80.11272117,5.5,7.976889498,23.51308653,test 1
1982,42,cotton,76.75768356,108.0,60.0,17.0,97.76600619,5.5,6.558902588,22.75805656,test 1
1983,33,cotton,77.7293114,116.0,56.0,17.0,85.24963302,5.5,7.979090365,24.71252544,test 1
1984,32,cotton,82.44777468,100.0,52.0,19.0,93.50153555,5.5,7.903528673,23.45969093,test 1
1985,35,cotton,77.85055621,129.0,43.0,16.0,78.58488484,5.5,6.73210948,25.5503704,test 1
1986,31,cotton,82.82904143,118.0,44.0,23.0,67.06459777,5.5,6.691690476,22.08458267,test 1
1987,30,cotton,78.51206972,117.0,43.0,25.0,69.31153566,5.0,7.839849298,24.68854799,test 1
1988,25,cotton,84.16855231,126.0,37.0,21.0,77.03421249,5.5,6.61448588,25.84997269,test 1
1989,27,cotton,75.40989245,120.0,48.0,16.0,71.85436078,5.5,7.456971816,22.46054478,test 1
1990,28,cotton,77.52425987,102.0,45.0,16.0,74.8984994,6.5,7.2942193,23.65629976,test 1
1991,31,cotton,81.83896111,131.0,56.0,20.0,92.23645249,5.0,7.762647875,22.00817088,test 1
1992,32,cotton,80.13456404,114.0,40.0,17.0,69.45072055,4.0,6.363406102,24.32630461,test 1
1993,33,cotton,82.68738535,101.0,37.0,18.0,92.91915074,5.5,7.63737841,22.92360984,test 1
1994,36,cotton,78.63388824,106.0,46.0,20.0,81.15072105,5.5,6.200671976,23.43821725,test 1
1995,39,cotton,78.58320116,113.0,38.0,20.0,74.94136567,6.5,6.364729934,22.10718988,test 1
1996,7,cotton,76.11021529,102.0,53.0,21.0,91.49697481,4.0,6.913678684,23.03814028,test 1
1997,6,cotton,75.39752705,110.0,39.0,18.0,63.88079866,6.0,7.766259769,24.54795322,test 1
1998,44,cotton,75.77503808,107.0,58.0,15.0,76.63669195,5.0,7.55606399,23.73868041,test 1
1999,42,cotton,83.86129998,120.0,60.0,15.0,65.35747011,5.5,7.288377241,22.31871914,test 1
2000,43,jute,72.24850829,89.0,47.0,38.0,151.8869972,5.5,6.002524871,25.52468965,test 1
2001,35,jute,82.94164078,60.0,37.0,39.0,161.2469997,5.5,6.033485257,26.59104992,test 1
2002,31,jute,86.8870535,63.0,41.0,45.0,196.6249511,5.5,7.121933579,25.29781791,test 1
2003,30,jute,88.16513579,86.0,40.0,39.0,175.6086697,5.5,6.207459637,25.72100868,test 1
2004,25,jute,72.00460848,96.0,41.0,40.0,190.4242157,5.5,6.090060478,23.58419277,test 1
2005,27,jute,72.01364411,100.0,35.0,36.0,190.5577618,5.5,6.346715209,25.31042337,test 1
2006,28,jute,85.08640476,63.0,37.0,43.0,185.7446728,5.5,6.661957897,23.41798979,test 1
2007,31,jute,88.80391021,70.0,43.0,40.0,169.1168028,5.5,6.176860192,24.35564134,test 1
2008,32,jute,75.14640198,67.0,55.0,44.0,182.2685447,5.5,7.251847296,26.284017,test 1
2009,33,jute,83.12053888,74.0,40.0,40.0,169.3388465,5.0,6.386259978,25.13842773,test 1
2010,36,jute,71.91711523,89.0,53.0,44.0,150.2498675,5.5,7.319735475,24.88692811,test 1
2011,39,jute,88.36668522,74.0,46.0,45.0,189.4263485,5.5,6.025028997,25.75734909,test 1
2012,7,jute,74.68322732,89.0,41.0,38.0,199.8362913,6.5,6.344751947,23.12844351,test 1
2013,6,jute,88.95692783,60.0,55.0,40.0,151.4935635,5.0,7.02777956,24.9949957,test 1
2014,44,jute,70.88259632,67.0,43.0,38.0,195.8645552,4.0,7.299304715,25.21622704,test 1
2015,42,jute,79.26861738,70.0,38.0,35.0,164.2697011,5.5,7.014063944,24.39736241,test 1
2016,43,jute,71.4509053,74.0,49.0,38.0,164.4970373,5.5,7.488014404,23.31410442,test 1
2017,44,jute,81.86171563,90.0,40.0,39.0,191.9649389,6.5,6.626503893,25.72668885,test 1
2018,42,jute,78.21047693,82.0,35.0,44.0,169.8391177,4.0,6.239011,26.96656378,test 1
2019,33,jute,74.63745355,73.0,45.0,37.0,181.2783964,6.0,6.742688094,23.70467146,test 1
2020,32,jute,73.84186449,85.0,53.0,38.0,153.8990984,5.0,6.588017308,24.90075709,test 1
2021,35,jute,72.60512854,81.0,56.0,36.0,174.7876411,5.5,7.097586415,23.39605743,test 1
2022,31,jute,79.78725152,84.0,55.0,38.0,173.1017097,5.5,6.956682743,26.8748389,test 1
2023,30,jute,74.99739774,80.0,45.0,42.0,151.9035477,5.5,7.380396262,23.1426498,test 1
2024,25,jute,77.62976013,76.0,54.0,45.0,184.9800516,5.5,6.176618831,24.29496635,test 1
2025,27,jute,89.89106506,76.0,56.0,39.0,197.1220049,5.5,6.551130445,24.39459498,test 1
2026,28,jute,80.76238215,81.0,40.0,45.0,174.5071843,5.5,6.427726565,25.7629429,test 1
2027,31,jute,84.48235878,76.0,44.0,45.0,168.7848886,5.5,6.740947635,25.4879684,test 1
2028,32,jute,76.2403666,69.0,47.0,40.0,183.8270791,5.5,6.130136384,25.37122686,test 1
2029,33,jute,81.70476368,82.0,40.0,45.0,180.1237765,5.5,6.667633355,26.21312799,test 1
2030,36,jute,78.54340987,69.0,57.0,35.0,186.2337571,5.5,6.186814392,24.30748599,test 1
2031,39,jute,87.98329901,81.0,36.0,38.0,150.3166152,5.0,6.334837865,23.76554749,test 1
2032,7,jute,78.53037059,67.0,60.0,38.0,162.2847429,5.5,7.16214284,24.79853023,test 1
2033,6,jute,74.09956958,72.0,51.0,40.0,199.4766779,5.5,7.422318499,23.20683504,test 1
2034,44,jute,70.89000744,65.0,39.0,45.0,184.4633281,6.5,6.768001309,23.66805429,test 1
2035,42,jute,85.72530641,78.0,50.0,43.0,159.5718087,5.0,6.348441469,25.12417673,test 1
2036,43,jute,83.46409075,77.0,52.0,41.0,167.7230632,4.0,6.097294061,23.89069041,test 1
2037,44,jute,81.45139295,89.0,52.0,42.0,196.6587013,5.5,6.14132902,23.09433785,test 1
2038,42,jute,82.85284045,62.0,49.0,37.0,166.1365886,5.5,7.479248124,24.21744605,test 1
2039,33,jute,71.31342851,90.0,48.0,45.0,153.6390212,6.5,6.509174789,24.06475727,test 1
2040,32,jute,74.4407048,66.0,47.0,36.0,175.572958,4.0,6.57256106,24.85441411,test 1
2041,35,jute,76.85691248,80.0,52.0,39.0,197.2101782,6.0,7.165696848,26.41915161,test 1
2042,31,jute,77.01222585,89.0,52.0,45.0,196.469984,5.0,7.207457208,24.89326318,test 1
2043,30,jute,82.7015932,77.0,51.0,44.0,166.2160846,5.5,7.124333547,23.25583402,test 1
2044,25,jute,87.06071115,94.0,37.0,41.0,179.1630865,5.5,6.463538707,24.7634518,test 1
2045,27,jute,78.62697699,75.0,41.0,35.0,166.6415254,5.5,6.856833064,24.97042599,test 1
2046,28,jute,80.49172597,60.0,55.0,36.0,150.6326874,5.5,7.132389299,26.12797248,test 1
2047,31,jute,81.65769588,62.0,56.0,35.0,163.3488091,5.5,6.235357638,25.97825807,test 1
2048,32,jute,73.35763537,84.0,40.0,42.0,186.6898282,5.5,6.704273839,26.2830571,test 1
2049,33,jute,83.31240346,100.0,56.0,40.0,176.1516409,5.5,7.433313409,26.38905406,test 1
2050,36,jute,73.7459581,75.0,56.0,44.0,168.0432282,5.5,6.109478059,25.2746335,test 1
2051,39,jute,78.45959697,78.0,46.0,42.0,155.3851533,5.5,7.095413294,23.09499564,test 1
2052,7,jute,81.76904006,82.0,48.0,36.0,193.2418382,5.5,6.352076783,25.79351957,test 1
2053,6,jute,87.88255345,100.0,58.0,41.0,160.6217342,5.0,6.658769991,23.17403323,test 1
2054,44,jute,79.95150917,88.0,50.0,40.0,182.2582277,5.5,7.051822472,25.63215038,test 1
2055,42,jute,87.81661683,67.0,41.0,40.0,152.6194403,5.5,7.333143205,25.848795,test 1
2056,43,jute,80.90424543,72.0,42.0,43.0,181.2915605,6.5,6.352771037,26.56767277,test 1
2057,44,jute,72.97198375,89.0,40.0,43.0,189.9711184,5.0,7.124050134,26.24532085,test 1
2058,42,jute,73.19897535,89.0,57.0,43.0,177.2233048,4.0,6.998787171,26.91515043,test 1
2059,33,jute,82.11319791,61.0,41.0,44.0,159.9210934,5.5,6.537914958,24.36972377,test 1
2060,32,jute,79.15532398,79.0,45.0,43.0,187.1735424,5.5,7.171054239,25.71901283,test 1
2061,35,jute,88.3313023,84.0,40.0,43.0,169.4168014,6.5,7.228268228,25.01157559,test 1
2062,31,jute,76.44048625,98.0,43.0,35.0,188.6372826,4.0,7.319952206,25.40785911,test 1
2063,30,jute,74.27607475,75.0,36.0,44.0,153.7447398,6.0,6.613341343,23.28081,test 1
2064,25,jute,82.09053379,89.0,58.0,35.0,167.0576456,5.0,6.096838784,23.98651719,test 1
2065,27,jute,83.20630007,91.0,41.0,37.0,192.2316221,5.5,6.132570523,24.48556447,test 1
2066,28,jute,84.09985284,77.0,48.0,36.0,154.8390847,5.5,7.36008498,25.86705009,test 1
2067,31,jute,79.46283115,66.0,58.0,35.0,185.25947,5.5,7.321619041,23.5643831,test 1
2068,32,jute,74.89465426,62.0,59.0,41.0,192.4931257,5.5,7.175170657,24.2248758,test 1
2069,33,jute,86.97061481,82.0,35.0,35.0,176.5268267,5.5,7.299076163,25.49386782,test 1
2070,36,jute,79.47557931,61.0,41.0,35.0,195.7571622,5.5,6.842966479,24.97178693,test 1
2071,39,jute,82.09281674,99.0,57.0,38.0,156.3616174,5.5,6.356295568,24.80624984,test 1
2072,7,jute,76.66724969,70.0,42.0,43.0,157.1215052,5.5,6.508342839,23.16814977,test 1
2073,6,jute,89.86454053,90.0,59.0,35.0,175.1742112,5.5,7.098227926,24.25133493,test 1
2074,44,jute,78.00774772,73.0,43.0,42.0,154.8238864,5.5,6.310699968,26.58361011,test 1
2075,42,jute,78.20392774,67.0,46.0,44.0,153.9199807,5.0,7.093328631,26.82489244,test 1
2076,43,jute,81.13449097,84.0,37.0,42.0,169.9288234,5.5,6.691074249,25.49674786,test 1
2077,44,jute,80.57226761,72.0,41.0,36.0,176.8604109,5.5,6.187746776,24.09874353,test 1
2078,42,jute,86.20899734,71.0,56.0,37.0,176.103677,6.5,6.491506245,23.18866654,test 1
2079,33,jute,78.51063754,64.0,53.0,38.0,183.4065252,5.0,6.855362875,26.24347471,test 1
2080,32,jute,71.14782585,65.0,54.0,39.0,160.0889553,4.0,7.124571593,23.75091572,test 1
2081,35,jute,79.1188943,60.0,58.0,37.0,171.4892533,5.5,6.067302109,26.13871511,test 1
2082,31,jute,71.23690851,86.0,39.0,43.0,193.1007598,5.5,6.432051512,26.14576648,test 1
2083,30,jute,73.48655995,90.0,50.0,44.0,171.4716375,6.5,6.253408852,26.91643698,test 1
2084,25,jute,77.17331847,91.0,38.0,36.0,157.8548562,4.0,7.287318723,26.5232969,test 1
2085,27,jute,80.94023552,87.0,48.0,38.0,190.312216,6.0,7.161865733,23.81579631,test 1
2086,28,jute,86.84264005,72.0,41.0,36.0,152.9801697,5.0,6.065898283,26.50838667,test 1
2087,31,jute,70.95705996,71.0,54.0,35.0,199.3355744,5.5,7.311077075,26.63952463,test 1
2088,32,jute,79.79609448,82.0,46.0,41.0,187.3096148,5.5,6.581693772,23.3250131,test 1
2089,33,jute,73.96164569,71.0,52.0,43.0,180.2513601,5.5,6.732826127,26.47549543,test 1
2090,36,jute,74.36794079,80.0,43.0,43.0,172.6442654,5.5,6.014572075,23.78756036,test 1
2091,39,jute,75.99987588,77.0,55.0,43.0,193.7141828,5.5,6.663559451,25.49941707,test 1
2092,7,jute,73.65346838,95.0,57.0,41.0,184.7674863,5.5,6.434610995,23.24925555,test 1
2093,6,jute,89.05587886,63.0,47.0,35.0,193.8778713,5.5,7.432768147,26.98582182,test 1
2094,44,jute,86.14290267,93.0,43.0,38.0,150.2355238,5.5,6.987332927,23.61475336,test 1
2095,42,jute,86.79261344,87.0,44.0,43.0,177.5147313,5.5,6.718725189,23.87484465,test 1
2096,43,jute,88.07112278,88.0,52.0,39.0,154.6608736,5.5,6.880204617,23.92887902,test 1
2097,35,jute,81.68688879,90.0,39.0,37.0,190.7886386,5.0,6.86106911,24.81441246,test 1
2098,31,jute,82.286484,90.0,39.0,43.0,190.9684885,5.5,6.7693455,24.44743944,test 1
2099,30,jute,73.81994896,84.0,38.0,43.0,159.3223075,5.5,7.26158085,26.57421679,test 1
2100,25,coffee,57.36469955,91.0,21.0,26.0,191.6549412,6.5,7.261313694,26.33377983,test 1
2101,27,coffee,55.32222678,107.0,21.0,26.0,144.6861336,5.0,7.235070264,26.45288458,test 1
2102,28,coffee,52.88667115,83.0,38.0,35.0,136.7325092,4.0,7.18915558,25.70822684,test 1
2103,31,coffee,56.18107663,108.0,24.0,31.0,147.2757818,5.5,6.431899748,24.12832546,test 1
2104,32,coffee,60.39523266,116.0,28.0,34.0,122.2103248,5.5,6.42321105,23.44372334,test 1
2105,33,coffee,52.26994674,116.0,23.0,25.0,139.3670753,6.5,6.869720196,23.4123707,test 1
2106,36,coffee,50.40609436,109.0,31.0,27.0,164.4971875,4.0,6.973839707,23.05951896,test 1
2107,39,coffee,63.65861483,89.0,25.0,34.0,129.8765443,6.0,7.184801627,23.07895447,test 1
2108,7,coffee,51.11044023,118.0,18.0,32.0,122.8392822,5.0,6.351823783,27.6496114,test 1
2109,6,coffee,69.35161206,111.0,32.0,34.0,171.3764462,5.5,6.392048018,25.46743689,test 1
2110,44,coffee,55.55164819,84.0,36.0,28.0,140.6305213,5.5,6.119892347,26.7350622,test 1
2111,42,coffee,52.50987966,85.0,33.0,25.0,189.0944824,5.5,6.910823945,26.20811417,test 1
2112,43,coffee,57.27927475,99.0,15.0,27.0,165.6872119,5.5,6.501157208,27.0424167,test 1
2113,44,coffee,51.93952357,81.0,30.0,31.0,135.1386537,5.5,7.027585559,24.65090184,test 1
2114,42,coffee,55.99375012,95.0,39.0,29.0,148.9812525,5.5,7.13411409,27.35152643,test 1
2115,33,coffee,62.26244581,81.0,34.0,30.0,135.0119649,5.5,6.647765997,25.17787724,test 1
2116,32,coffee,68.00096043,80.0,15.0,28.0,161.8944624,5.5,6.703270635,23.11438731,test 1
2117,35,coffee,52.95261751,104.0,20.0,26.0,175.7260273,5.5,7.493191968,27.22783677,test 1
2118,31,coffee,60.5160021,109.0,29.0,28.0,194.1755471,5.5,6.724688503,23.26316991,test 1
2119,30,coffee,57.53161469,100.0,32.0,26.0,124.2261737,5.0,6.043485685,25.234661,test 1
2120,25,coffee,57.72920846,100.0,24.0,28.0,195.7733251,5.5,7.101661011,25.59535262,test 1
2121,27,coffee,60.49244602,83.0,21.0,28.0,190.2257843,5.5,7.466900683,25.5674832,test 1
2122,28,coffee,51.29043632,120.0,23.0,28.0,196.2736367,6.5,6.877799264,25.67324193,test 1
2123,31,coffee,62.65692638,104.0,26.0,30.0,148.6977358,5.0,6.410992833,24.40726724,test 1
2124,32,coffee,66.76090123,108.0,33.0,31.0,144.6576424,4.0,7.393825704,23.69287069,test 1
2125,33,coffee,66.99765375,91.0,25.0,26.0,180.5059257,5.5,7.482414225,24.53460016,test 1
2126,36,coffee,52.89368299,86.0,26.0,27.0,192.4280381,5.5,6.081172981,27.13140403,test 1
2127,39,coffee,68.49299897,98.0,18.0,27.0,167.4358075,6.5,6.516312148,27.56088634,test 1
2128,7,coffee,55.27564977,111.0,27.0,31.0,191.3980675,4.0,6.043330951,23.59302313,test 1
2129,6,coffee,52.13864034,84.0,39.0,35.0,117.3113562,6.0,6.959404135,23.17714381,test 1
2130,44,coffee,51.29142534,98.0,27.0,27.0,197.6439711,5.0,7.238109556,24.71384065,test 1
2131,42,coffee,64.72543073,118.0,21.0,34.0,119.6324109,5.5,7.234258375,24.38534644,test 1
2132,43,coffee,51.59100753,103.0,27.0,31.0,126.1752206,5.5,6.691541233,27.15998538,test 1
2133,44,coffee,67.09608099,82.0,24.0,33.0,120.6494434,5.5,6.809593554,26.53543168,test 1
2134,42,coffee,60.76645256,86.0,31.0,35.0,191.4508931,5.5,6.485761419,27.01207284,test 1
2135,33,coffee,58.45742907,88.0,35.0,35.0,117.9389993,5.5,6.784460602,27.55906475,test 1
2136,32,coffee,53.00366334,84.0,27.0,29.0,168.2644287,5.5,7.167092586,23.32293161,test 1
2137,35,coffee,54.30329632,120.0,40.0,33.0,115.1564012,5.5,6.73410539,24.23850608,test 1
2138,31,coffee,64.10651528,106.0,40.0,30.0,122.6847408,5.5,6.779984384,23.42611644,test 1
2139,30,coffee,55.83288958,113.0,21.0,33.0,176.9020924,5.5,7.277422738,26.02241444,test 1
2140,25,coffee,56.7685316,117.0,34.0,25.0,124.4135035,5.5,7.21270048,24.83846178,test 1
2141,27,coffee,65.64381357,80.0,30.0,25.0,148.3771202,5.0,7.487266991,26.24092174,test 1
2142,28,coffee,66.02411187,88.0,21.0,27.0,181.6368274,5.5,7.231166546,24.43011925,test 1
2143,31,coffee,62.1445102,113.0,33.0,34.0,153.477776,5.5,6.559817161,26.00373964,test 1
2144,32,coffee,62.26594559,87.0,23.0,28.0,193.7461968,6.5,6.979590627,26.22367404,test 1
2145,33,coffee,63.55324262,113.0,15.0,29.0,190.2440566,5.0,6.779230041,27.09617155,test 1
2146,36,coffee,61.03273481,98.0,29.0,30.0,199.4735636,4.0,6.217974349,25.64004392,test 1
2147,39,coffee,54.36976075,97.0,29.0,27.0,139.8619431,5.5,7.205078785,27.74576987,test 1
2148,7,coffee,54.28617819,85.0,35.0,32.0,133.1120232,5.5,6.854011265,26.24928198,test 1
2149,6,coffee,52.24226285,82.0,29.0,35.0,156.1543898,6.5,6.246872394,26.67377159,test 1
2150,44,coffee,55.7497332,103.0,33.0,25.0,139.5013171,4.0,6.911066044,27.10210397,test 1
2151,42,coffee,61.26002598,112.0,17.0,28.0,196.6492664,6.0,6.777417989,27.62975458,test 1
2152,43,coffee,55.51673151,99.0,19.0,33.0,130.6377143,5.0,6.273741983,27.5364547,test 1
2153,44,coffee,50.56339727,120.0,20.0,34.0,130.3797119,5.5,6.906124587,23.56960509,test 1
2154,42,coffee,57.93250202,114.0,27.0,28.0,192.8736822,5.5,7.162802357,24.99451759,test 1
2155,33,coffee,54.41094079,100.0,40.0,35.0,177.816092,5.5,6.955787351,27.56441788,test 1
2156,32,coffee,61.10935084,108.0,35.0,25.0,161.5279095,5.5,6.971963169,23.98143338,test 1
2157,35,coffee,67.37768353,115.0,31.0,30.0,122.4073418,5.5,6.840927967,24.22984659,test 1
2158,31,coffee,68.66257977,87.0,28.0,30.0,168.8383605,5.5,6.536676653,25.60153969,test 1
2159,30,coffee,53.57285558,82.0,24.0,26.0,184.4103931,5.5,6.089443603,24.31274458,test 1
2160,25,coffee,52.25738495,94.0,26.0,27.0,177.3176161,5.5,7.456460375,26.36629861,test 1
2161,27,coffee,57.1621814,87.0,28.0,35.0,152.0616227,5.5,6.759211911,26.5602777,test 1
2162,28,coffee,58.50650238,118.0,40.0,35.0,121.5586297,5.5,7.460174812,26.35034208,test 1
2163,31,coffee,57.88370456,87.0,38.0,29.0,156.1457255,5.0,6.652642579,25.20406808,test 1
2164,32,coffee,55.18792166,92.0,40.0,30.0,171.6976946,5.5,6.026287448,23.35723208,test 1
2165,33,coffee,59.68849145,97.0,22.0,26.0,185.1568059,5.5,6.074190142,23.60567546,test 1
2166,36,coffee,69.94807345,99.0,40.0,32.0,163.2708732,6.5,7.045543056,24.18471151,test 1
2167,39,coffee,53.83876189,89.0,28.0,33.0,175.3723314,5.0,6.993236001,26.44414097,test 1
2168,7,coffee,63.37479229,112.0,39.0,29.0,147.8035305,4.0,6.726528895,26.12492233,test 1
2169,6,coffee,64.47858698,111.0,28.0,26.0,192.7121236,5.5,6.937352845,27.77363343,test 1
2170,44,coffee,62.67087838,114.0,20.0,26.0,193.5866233,5.5,7.27905689,25.55656667,test 1
2171,42,coffee,67.96910852,117.0,26.0,30.0,115.2325531,6.5,7.079850922,27.92374437,test 1
2172,43,coffee,52.31098539,111.0,29.0,31.0,161.3432535,4.0,6.136286518,26.05968403,test 1
2173,44,coffee,64.57578034,119.0,30.0,28.0,163.6269496,6.0,6.505203696,26.35770906,test 1
2174,42,coffee,54.15319242,116.0,40.0,33.0,129.5481144,5.0,7.042089492,24.91370487,test 1
2175,33,coffee,68.4233391,95.0,37.0,35.0,192.4288139,5.5,6.348337519,27.31317116,test 1
2176,32,coffee,52.26311691,86.0,40.0,33.0,136.3027766,5.5,7.432322234,26.1387869,test 1
2177,35,coffee,67.06230539,117.0,37.0,32.0,162.5769606,5.5,6.787658922,23.1069385,test 1
2178,31,coffee,68.44030686,105.0,18.0,35.0,171.8839938,5.5,6.743417121,23.52648086,test 1
2179,30,coffee,68.48030408,109.0,23.0,25.0,194.8773479,5.5,7.00733163,25.11711046,test 1
2180,25,coffee,58.84880599,80.0,18.0,31.0,134.6803969,5.5,7.303033217,24.02952505,test 1
